"State","County","Deaths","Population","CrudeRate","PercentOfTotalDeaths"
"Entity[""AdministrativeDivision"", {""Ohio"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Coshocton"", ""Ohio"", ""UnitedStates""}]","TemporalData[TimeSeries, {{{Quantity[10, ""People""]}}, {TemporalData`DateSpecification[{2013, 1, 1, 0, 0, 0.}, {2013, 1, 1, 0, 0, 0}, {1, ""Day""}]}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 0}, ValueDimensions -> 1, DateFunction -> Automatic}}, True, 10.3]","TemporalData[TimeSeries, {{{Quantity[36760, ""People""]}}, {TemporalData`DateSpecification[{2013, 1, 1, 0, 0, 0.}, {2013, 1, 1, 0, 0, 0}, {1, ""Day""}]}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 0}, ValueDimensions -> 1, DateFunction -> Automatic}}, True, 10.3]","TemporalData[TimeSeries, {{{Missing[""NotAvailable""]}}, {TemporalData`DateSpecification[{2013, 1, 1, 0, 0, 0.}, {2013, 1, 1, 0, 0, 0}, {1, ""Day""}]}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 0}, ValueDimensions -> 1, DateFunction -> Automatic}}, True, 10.3]","TemporalData[TimeSeries, {{{Quantity[0.00193, ""Percent""]}}, {TemporalData`DateSpecification[{2013, 1, 1, 0, 0, 0.}, {2013, 1, 1, 0, 0, 0}, {1, ""Day""}]}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 0}, ValueDimensions -> 1, DateFunction -> Automatic}}, True, 10.3]"
"Entity[""AdministrativeDivision"", {""Ohio"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Cuyahoga"", ""Ohio"", ""UnitedStates""}]","TemporalData[TimeSeries, {{{Quantity[131, ""People""], Quantity[130, ""People""], Quantity[176, ""People""], Quantity[151, ""People""], Quantity[115, ""People""], Quantity[150, ""People""], Quantity[159, ""People""], Quantity[139, ""People""], Quantity[131, ""People""], Quantity[146, ""People""], Quantity[99, ""People""], Quantity[133, ""People""], Quantity[133, ""People""], Quantity[161, ""People""], Quantity[155, ""People""]}}, {TemporalData`DateSpecification[{1999, 1, 1, 0, 0, 0.}, {2013, 1, 1, 0, 0, 0.}, {1, ""Year""}]}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ValueDimensions -> 1, DateFunction -> Automatic, ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 1}}}, True, 10.3]","TemporalData[TimeSeries, {{{Quantity[1399752, ""People""], Quantity[1393978, ""People""], Quantity[1382520, ""People""], Quantity[1371493, ""People""], Quantity[1359929, ""People""], Quantity[1346714, ""People""], Quantity[1330612, ""People""], Quantity[1312816, ""People""], Quantity[1301540, ""People""], Quantity[1291479, ""People""], Quantity[1285082, ""People""], Quantity[1280122, ""People""], Quantity[1270294, ""People""], Quantity[1265111, ""People""], Quantity[1263154, ""People""]}}, {TemporalData`DateSpecification[{1999, 1, 1, 0, 0, 0.}, {2013, 1, 1, 0, 0, 0.}, {1, ""Year""}]}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ValueDimensions -> 1, DateFunction -> Automatic, ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 1}}}, True, 10.3]","TemporalData[TimeSeries, {{{Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""]}}, {TemporalData`DateSpecification[{1999, 1, 1, 0, 0, 0.}, {2013, 1, 1, 0, 0, 0.}, {1, ""Year""}]}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ValueDimensions -> 1, DateFunction -> Automatic, ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 1}}}, True, 10.3]","TemporalData[TimeSeries, {{{Quantity[0.0253, ""Percent""], Quantity[0.0251, ""Percent""], Quantity[0.03399, ""Percent""], Quantity[0.02916, ""Percent""], Quantity[0.02221, ""Percent""], Quantity[0.02897, ""Percent""], Quantity[0.0307, ""Percent""], Quantity[0.02684, ""Percent""], Quantity[0.0253, ""Percent""], Quantity[0.02819, ""Percent""], Quantity[0.01912, ""Percent""], Quantity[0.02568, ""Percent""], Quantity[0.02568, ""Percent""], Quantity[0.03109, ""Percent""], Quantity[0.02993, ""Percent""]}}, {TemporalData`DateSpecification[{1999, 1, 1, 0, 0, 0.}, {2013, 1, 1, 0, 0, 0.}, {1, ""Year""}]}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ValueDimensions -> 1, DateFunction -> Automatic, ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 1}}}, True, 10.3]"
"Entity[""AdministrativeDivision"", {""Ohio"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Darke"", ""Ohio"", ""UnitedStates""}]","TemporalData[TimeSeries, {{{Quantity[11, ""People""], Quantity[10, ""People""]}}, {TemporalData`DateSpecification[{2004, 1, 1, 0, 0, 0.}, {2008, 1, 1, 0, 0, 0.}, {1461, ""Day""}]}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ValueDimensions -> 1, DateFunction -> Automatic, ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 1}}}, True, 10.3]","TemporalData[TimeSeries, {{{Quantity[53236, ""People""], Quantity[52909, ""People""]}}, {TemporalData`DateSpecification[{2004, 1, 1, 0, 0, 0.}, {2008, 1, 1, 0, 0, 0.}, {1461, ""Day""}]}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ValueDimensions -> 1, DateFunction -> Automatic, ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 1}}}, True, 10.3]","TemporalData[TimeSeries, {{{Missing[""NotAvailable""], Missing[""NotAvailable""]}}, {TemporalData`DateSpecification[{2004, 1, 1, 0, 0, 0.}, {2008, 1, 1, 0, 0, 0.}, {1461, ""Day""}]}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ValueDimensions -> 1, DateFunction -> Automatic, ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 1}}}, True, 10.3]","TemporalData[TimeSeries, {{{Quantity[0.00212, ""Percent""], Quantity[0.00193, ""Percent""]}}, {TemporalData`DateSpecification[{2004, 1, 1, 0, 0, 0.}, {2008, 1, 1, 0, 0, 0.}, {1461, ""Day""}]}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ValueDimensions -> 1, DateFunction -> Automatic, ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 1}}}, True, 10.3]"
"Entity[""AdministrativeDivision"", {""Ohio"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Delaware"", ""Ohio"", ""UnitedStates""}]","TemporalData[TimeSeries, {{{Quantity[12, ""People""], Quantity[19, ""People""], Quantity[11, ""People""], Quantity[13, ""People""], Quantity[13, ""People""], Quantity[13, ""People""], Quantity[11, ""People""], Quantity[17, ""People""], Quantity[20, ""People""], Quantity[15, ""People""]}}, {{{3218832000, 3281904000, 3345062400, 3376598400, 3408134400, 3439756800, 3471292800, 3502828800, 3534364800, 3565987200}}}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ValueDimensions -> 1, DateFunction -> Automatic, ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 1}}}, True, 10.3]","TemporalData[TimeSeries, {{{Quantity[126172, ""People""], Quantity[141348, ""People""], Quantity[156164, ""People""], Quantity[161796, ""People""], Quantity[166652, ""People""], Quantity[170676, ""People""], Quantity[174214, ""People""], Quantity[178341, ""People""], Quantity[181061, ""People""], Quantity[184979, ""People""]}}, {{{3218832000, 3281904000, 3345062400, 3376598400, 3408134400, 3439756800, 3471292800, 3502828800, 3534364800, 3565987200}}}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ValueDimensions -> 1, DateFunction -> Automatic, ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 1}}}, True, 10.3]","TemporalData[TimeSeries, {{{Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""]}}, {{{3218832000, 3281904000, 3345062400, 3376598400, 3408134400, 3439756800, 3471292800, 3502828800, 3534364800, 3565987200}}}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ValueDimensions -> 1, DateFunction -> Automatic, ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 1}}}, True, 10.3]","TemporalData[TimeSeries, {{{Quantity[0.00232, ""Percent""], Quantity[0.00367, ""Percent""], Quantity[0.00212, ""Percent""], Quantity[0.00251, ""Percent""], Quantity[0.00251, ""Percent""], Quantity[0.00251, ""Percent""], Quantity[0.00212, ""Percent""], Quantity[0.00328, ""Percent""], Quantity[0.00386, ""Percent""], Quantity[0.0029, ""Percent""]}}, {{{3218832000, 3281904000, 3345062400, 3376598400, 3408134400, 3439756800, 3471292800, 3502828800, 3534364800, 3565987200}}}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ValueDimensions -> 1, DateFunction -> Automatic, ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 1}}}, True, 10.3]"
"Entity[""AdministrativeDivision"", {""Ohio"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Erie"", ""Ohio"", ""UnitedStates""}]","TemporalData[TimeSeries, {{{Quantity[14, ""People""], Quantity[15, ""People""], Quantity[14, ""People""], Quantity[10, ""People""]}}, {{{3187296000, 3408134400, 3534364800, 3565987200}}}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ValueDimensions -> 1, DateFunction -> Automatic, ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 1}}}, True, 10.3]","TemporalData[TimeSeries, {{{Quantity[79308, ""People""], Quantity[77573, ""People""], Quantity[76398, ""People""], Quantity[76048, ""People""]}}, {{{3187296000, 3408134400, 3534364800, 3565987200}}}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ValueDimensions -> 1, DateFunction -> Automatic, ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 1}}}, True, 10.3]","TemporalData[TimeSeries, {{{Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""]}}, {{{3187296000, 3408134400, 3534364800, 3565987200}}}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ValueDimensions -> 1, DateFunction -> Automatic, ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 1}}}, True, 10.3]","TemporalData[TimeSeries, {{{Quantity[0.0027, ""Percent""], Quantity[0.0029, ""Percent""], Quantity[0.0027, ""Percent""], Quantity[0.00193, ""Percent""]}}, {{{3187296000, 3408134400, 3534364800, 3565987200}}}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ValueDimensions -> 1, DateFunction -> Automatic, ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 1}}}, True, 10.3]"
"Entity[""AdministrativeDivision"", {""Ohio"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Fairfield"", ""Ohio"", ""UnitedStates""}]","TemporalData[TimeSeries, {{{Quantity[10, ""People""], Quantity[12, ""People""], Quantity[14, ""People""], Quantity[19, ""People""], Quantity[17, ""People""], Quantity[12, ""People""], Quantity[16, ""People""], Quantity[13, ""People""], Quantity[21, ""People""], Quantity[12, ""People""], Quantity[19, ""People""]}}, {{{3124137600, 3218832000, 3250368000, 3281904000, 3313526400, 3376598400, 3408134400, 3471292800, 3502828800, 3534364800, 3565987200}}}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ValueDimensions -> 1, DateFunction -> Automatic, ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 1}}}, True, 10.3]","TemporalData[TimeSeries, {{{Quantity[121431, ""People""], Quantity[129355, ""People""], Quantity[132770, ""People""], Quantity[136074, ""People""], Quantity[138745, ""People""], Quantity[142915, ""People""], Quantity[144029, ""People""], Quantity[146156, ""People""], Quantity[147066, ""People""], Quantity[147474, ""People""], Quantity[148867, ""People""]}}, {{{3124137600, 3218832000, 3250368000, 3281904000, 3313526400, 3376598400, 3408134400, 3471292800, 3502828800, 3534364800, 3565987200}}}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ValueDimensions -> 1, DateFunction -> Automatic, ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 1}}}, True, 10.3]","TemporalData[TimeSeries, {{{Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""]}}, {{{3124137600, 3218832000, 3250368000, 3281904000, 3313526400, 3376598400, 3408134400, 3471292800, 3502828800, 3534364800, 3565987200}}}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ValueDimensions -> 1, DateFunction -> Automatic, ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 1}}}, True, 10.3]","TemporalData[TimeSeries, {{{Quantity[0.00193, ""Percent""], Quantity[0.00232, ""Percent""], Quantity[0.0027, ""Percent""], Quantity[0.00367, ""Percent""], Quantity[0.00328, ""Percent""], Quantity[0.00232, ""Percent""], Quantity[0.00309, ""Percent""], Quantity[0.00251, ""Percent""], Quantity[0.00406, ""Percent""], Quantity[0.00232, ""Percent""], Quantity[0.00367, ""Percent""]}}, {{{3124137600, 3218832000, 3250368000, 3281904000, 3313526400, 3376598400, 3408134400, 3471292800, 3502828800, 3534364800, 3565987200}}}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ValueDimensions -> 1, DateFunction -> Automatic, ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 1}}}, True, 10.3]"
"Entity[""AdministrativeDivision"", {""Ohio"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Franklin"", ""Ohio"", ""UnitedStates""}]","TemporalData[TimeSeries, {{{Quantity[98, ""People""], Quantity[86, ""People""], Quantity[108, ""People""], Quantity[113, ""People""], Quantity[68, ""People""], Quantity[113, ""People""], Quantity[134, ""People""], Quantity[142, ""People""], Quantity[147, ""People""], Quantity[134, ""People""], Quantity[105, ""People""], Quantity[145, ""People""], Quantity[131, ""People""], Quantity[148, ""People""], Quantity[132, ""People""]}}, {TemporalData`DateSpecification[{1999, 1, 1, 0, 0, 0.}, {2013, 1, 1, 0, 0, 0.}, {1, ""Year""}]}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ValueDimensions -> 1, DateFunction -> Automatic, ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 1}}}, True, 10.3]","TemporalData[TimeSeries, {{{Quantity[1061223, ""People""], Quantity[1068978, ""People""], Quantity[1082938, ""People""], Quantity[1088693, ""People""], Quantity[1095250, ""People""], Quantity[1099603, ""People""], Quantity[1105497, ""People""], Quantity[1115924, ""People""], Quantity[1127174, ""People""], Quantity[1141183, ""People""], Quantity[1155408, ""People""], Quantity[1163414, ""People""], Quantity[1178799, ""People""], Quantity[1195537, ""People""], Quantity[1212263, ""People""]}}, {TemporalData`DateSpecification[{1999, 1, 1, 0, 0, 0.}, {2013, 1, 1, 0, 0, 0.}, {1, ""Year""}]}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ValueDimensions -> 1, DateFunction -> Automatic, ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 1}}}, True, 10.3]","TemporalData[TimeSeries, {{{Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""]}}, {TemporalData`DateSpecification[{1999, 1, 1, 0, 0, 0.}, {2013, 1, 1, 0, 0, 0.}, {1, ""Year""}]}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ValueDimensions -> 1, DateFunction -> Automatic, ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 1}}}, True, 10.3]","TemporalData[TimeSeries, {{{Quantity[0.01892, ""Percent""], Quantity[0.01661, ""Percent""], Quantity[0.02086, ""Percent""], Quantity[0.02182, ""Percent""], Quantity[0.01313, ""Percent""], Quantity[0.02182, ""Percent""], Quantity[0.02588, ""Percent""], Quantity[0.02742, ""Percent""], Quantity[0.02839, ""Percent""], Quantity[0.02588, ""Percent""], Quantity[0.02028, ""Percent""], Quantity[0.028, ""Percent""], Quantity[0.0253, ""Percent""], Quantity[0.02858, ""Percent""], Quantity[0.02549, ""Percent""]}}, {TemporalData`DateSpecification[{1999, 1, 1, 0, 0, 0.}, {2013, 1, 1, 0, 0, 0.}, {1, ""Year""}]}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ValueDimensions -> 1, DateFunction -> Automatic, ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 1}}}, True, 10.3]"
"Entity[""AdministrativeDivision"", {""Ohio"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Fulton"", ""Ohio"", ""UnitedStates""}]","TemporalData[TimeSeries, {{{Quantity[10, ""People""]}}, {TemporalData`DateSpecification[{2012, 1, 1, 0, 0, 0.}, {2012, 1, 1, 0, 0, 0}, {1, ""Day""}]}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 0}, ValueDimensions -> 1, DateFunction -> Automatic}}, True, 10.3]","TemporalData[TimeSeries, {{{Quantity[42513, ""People""]}}, {TemporalData`DateSpecification[{2012, 1, 1, 0, 0, 0.}, {2012, 1, 1, 0, 0, 0}, {1, ""Day""}]}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 0}, ValueDimensions -> 1, DateFunction -> Automatic}}, True, 10.3]","TemporalData[TimeSeries, {{{Missing[""NotAvailable""]}}, {TemporalData`DateSpecification[{2012, 1, 1, 0, 0, 0.}, {2012, 1, 1, 0, 0, 0}, {1, ""Day""}]}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 0}, ValueDimensions -> 1, DateFunction -> Automatic}}, True, 10.3]","TemporalData[TimeSeries, {{{Quantity[0.00193, ""Percent""]}}, {TemporalData`DateSpecification[{2012, 1, 1, 0, 0, 0.}, {2012, 1, 1, 0, 0, 0}, {1, ""Day""}]}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 0}, ValueDimensions -> 1, DateFunction -> Automatic}}, True, 10.3]"
"Entity[""AdministrativeDivision"", {""Ohio"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Gallia"", ""Ohio"", ""UnitedStates""}]","TemporalData[TimeSeries, {{{Quantity[11, ""People""]}}, {TemporalData`DateSpecification[{2012, 1, 1, 0, 0, 0.}, {2012, 1, 1, 0, 0, 0}, {1, ""Day""}]}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 0}, ValueDimensions -> 1, DateFunction -> Automatic}}, True, 10.3]","TemporalData[TimeSeries, {{{Quantity[30708, ""People""]}}, {TemporalData`DateSpecification[{2012, 1, 1, 0, 0, 0.}, {2012, 1, 1, 0, 0, 0}, {1, ""Day""}]}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 0}, ValueDimensions -> 1, DateFunction -> Automatic}}, True, 10.3]","TemporalData[TimeSeries, {{{Missing[""NotAvailable""]}}, {TemporalData`DateSpecification[{2012, 1, 1, 0, 0, 0.}, {2012, 1, 1, 0, 0, 0}, {1, ""Day""}]}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 0}, ValueDimensions -> 1, DateFunction -> Automatic}}, True, 10.3]","TemporalData[TimeSeries, {{{Quantity[0.00212, ""Percent""]}}, {TemporalData`DateSpecification[{2012, 1, 1, 0, 0, 0.}, {2012, 1, 1, 0, 0, 0}, {1, ""Day""}]}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 0}, ValueDimensions -> 1, DateFunction -> Automatic}}, True, 10.3]"
"Entity[""AdministrativeDivision"", {""Ohio"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Geauga"", ""Ohio"", ""UnitedStates""}]","TemporalData[TimeSeries, {{{Quantity[10, ""People""], Quantity[11, ""People""], Quantity[13, ""People""], Quantity[10, ""People""], Quantity[13, ""People""], Quantity[15, ""People""], Quantity[13, ""People""], Quantity[10, ""People""], Quantity[17, ""People""]}}, {{{3187296000, 3218832000, 3281904000, 3313526400, 3345062400, 3408134400, 3471292800, 3502828800, 3534364800}}}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ValueDimensions -> 1, DateFunction -> Automatic, ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 1}}}, True, 10.3]","TemporalData[TimeSeries, {{{Quantity[91429, ""People""], Quantity[91970, ""People""], Quantity[93218, ""People""], Quantity[93614, ""People""], Quantity[93839, ""People""], Quantity[93583, ""People""], Quantity[93389, ""People""], Quantity[93228, ""People""], Quantity[93680, ""People""]}}, {{{3187296000, 3218832000, 3281904000, 3313526400, 3345062400, 3408134400, 3471292800, 3502828800, 3534364800}}}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ValueDimensions -> 1, DateFunction -> Automatic, ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 1}}}, True, 10.3]","TemporalData[TimeSeries, {{{Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""]}}, {{{3187296000, 3218832000, 3281904000, 3313526400, 3345062400, 3408134400, 3471292800, 3502828800, 3534364800}}}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ValueDimensions -> 1, DateFunction -> Automatic, ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 1}}}, True, 10.3]","TemporalData[TimeSeries, {{{Quantity[0.00193, ""Percent""], Quantity[0.00212, ""Percent""], Quantity[0.00251, ""Percent""], Quantity[0.00193, ""Percent""], Quantity[0.00251, ""Percent""], Quantity[0.0029, ""Percent""], Quantity[0.00251, ""Percent""], Quantity[0.00193, ""Percent""], Quantity[0.00328, ""Percent""]}}, {{{3187296000, 3218832000, 3281904000, 3313526400, 3345062400, 3408134400, 3471292800, 3502828800, 3534364800}}}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ValueDimensions -> 1, DateFunction -> Automatic, ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 1}}}, True, 10.3]"
"Entity[""AdministrativeDivision"", {""Ohio"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Greene"", ""Ohio"", ""UnitedStates""}]","TemporalData[TimeSeries, {{{Quantity[13, ""People""], Quantity[18, ""People""], Quantity[19, ""People""], Quantity[14, ""People""], Quantity[16, ""People""], Quantity[14, ""People""], Quantity[13, ""People""], Quantity[20, ""People""], Quantity[19, ""People""], Quantity[15, ""People""], Quantity[12, ""People""], Quantity[19, ""People""], Quantity[25, ""People""]}}, {{{3155673600, 3187296000, 3218832000, 3250368000, 3281904000, 3313526400, 3376598400, 3408134400, 3439756800, 3471292800, 3502828800, 3534364800, 3565987200}}}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ValueDimensions -> 1, DateFunction -> Automatic, ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 1}}}, True, 10.3]","TemporalData[TimeSeries, {{{Quantity[147886, ""People""], Quantity[149643, ""People""], Quantity[151537, ""People""], Quantity[153064, ""People""], Quantity[155442, ""People""], Quantity[156223, ""People""], Quantity[159055, ""People""], Quantity[160115, ""People""], Quantity[161075, ""People""], Quantity[161573, ""People""], Quantity[162846, ""People""], Quantity[163587, ""People""], Quantity[163204, ""People""]}}, {{{3155673600, 3187296000, 3218832000, 3250368000, 3281904000, 3313526400, 3376598400, 3408134400, 3439756800, 3471292800, 3502828800, 3534364800, 3565987200}}}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ValueDimensions -> 1, DateFunction -> Automatic, ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 1}}}, True, 10.3]","TemporalData[TimeSeries, {{{Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""], Missing[""NotAvailable""]}}, {{{3155673600, 3187296000, 3218832000, 3250368000, 3281904000, 3313526400, 3376598400, 3408134400, 3439756800, 3471292800, 3502828800, 3534364800, 3565987200}}}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ValueDimensions -> 1, DateFunction -> Automatic, ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 1}}}, True, 10.3]","TemporalData[TimeSeries, {{{Quantity[0.00251, ""Percent""], Quantity[0.00348, ""Percent""], Quantity[0.00367, ""Percent""], Quantity[0.0027, ""Percent""], Quantity[0.00309, ""Percent""], Quantity[0.0027, ""Percent""], Quantity[0.00251, ""Percent""], Quantity[0.00386, ""Percent""], Quantity[0.00367, ""Percent""], Quantity[0.0029, ""Percent""], Quantity[0.00232, ""Percent""], Quantity[0.00367, ""Percent""], Quantity[0.00483, ""Percent""]}}, {{{3155673600, 3187296000, 3218832000, 3250368000, 3281904000, 3313526400, 3376598400, 3408134400, 3439756800, 3471292800, 3502828800, 3534364800, 3565987200}}}, 1, {""Continuous"", 1}, {""Discrete"", 1}, 1, {ValueDimensions -> 1, DateFunction -> Automatic, ResamplingMethod -> {""Interpolation"", InterpolationOrder -> 1}}}, True, 10.3]"
